nohup: ignoring input
2026-03-04 15:45:06.669 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:06.681 | SUCCESS  | __main__:worker:100 - Worker 1: 成功 https://www.doordash.com/store/plant-a-flower-atlanta-22968593/
2026-03-04 15:45:07.011 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:07.951 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:08.613 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:08.613 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:08.639 | SUCCESS  | __main__:worker:100 - Worker 4: 成功 https://www.doordash.com/store/grovetown-seafood-market-and-restaurant-grovetown-27869485/
2026-03-04 15:45:08.927 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:08.928 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:08.940 | SUCCESS  | __main__:worker:100 - Worker 0: 成功 https://www.doordash.com/store/planet-smoothie-suwanee-412582/
2026-03-04 15:45:08.997 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:08.997 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:09.010 | SUCCESS  | __main__:worker:100 - Worker 2: 成功 https://www.doordash.com/store/subway-kennesaw-192406/
2026-03-04 15:45:09.810 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:09.810 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:09.832 | SUCCESS  | __main__:worker:100 - Worker 9: 成功 https://www.doordash.com/store/amc-theatres-cumming-32882000/
2026-03-04 15:45:12.475 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:13.213 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:13.213 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:13.233 | SUCCESS  | __main__:worker:100 - Worker 6: 成功 https://www.doordash.com/store/high-roller-sushi,-llc---25-peachtree-st-nw-atlanta-38913899/
2026-03-04 15:45:13.574 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:13.574 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:13.630 | SUCCESS  | __main__:worker:100 - Worker 9: 成功 https://www.doordash.com/convenience/store/family-dollar-lock-haven-31612479/
2026-03-04 15:45:13.857 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:13.857 | ERROR    | __main__:worker:103 - Worker 3: 详情页访问失败
2026-03-04 15:45:13.857 | ERROR    | __main__:worker:104 - https://www.doordash.com/store/the-bell-stand-atlanta-34143909/详情页访问失败
2026-03-04 15:45:13.859 | INFO     | __main__:worker:116 - Worker 3 finished
2026-03-04 15:45:14.999 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:14.999 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:15.018 | SUCCESS  | __main__:worker:100 - Worker 1: 成功 https://www.doordash.com/store/nori-japan-augusta-28412566/
2026-03-04 15:45:15.557 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:15.558 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:15.580 | SUCCESS  | __main__:worker:100 - Worker 2: 成功 https://www.doordash.com/store/soupworks-huntingdon-valley-1517813/
2026-03-04 15:45:15.816 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:15.816 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:15.831 | SUCCESS  | __main__:worker:100 - Worker 6: 成功 https://www.doordash.com/store/matines-cafe-philadelphia-24524765/
2026-03-04 15:45:16.645 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:16.753 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:16.753 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:16.781 | SUCCESS  | __main__:worker:100 - Worker 5: 成功 https://www.doordash.com/store/920-kafe-brunswick-32466419/
2026-03-04 15:45:18.333 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:18.333 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:18.358 | SUCCESS  | __main__:worker:100 - Worker 7: 成功 https://www.doordash.com/store/farm-burger-atlanta-638835/
2026-03-04 15:45:19.647 | INFO     | __main__:worker:78 - 详情页200
